time,open,high,low,close,VWAP,Upper Band #1,Lower Band #1,Daily_Open,Daily_Close,MA №1,MA №2,MA №3,MA №4
2024-08-02T03:33:00-04:00,2174.8,2175.6,2173.6,2173.6,2184.911018,2193.82958,2175.992457,2195.9,2198.1,2172.116493,NaN,NaN,2177.505714
2024-08-02T03:34:00-04:00,2173.8,2174.6,2173.6,2174.2,2184.881937,2193.805989,2175.957885,2195.9,2198.1,2172.533195,NaN,NaN,2177.428571
2024-08-02T03:35:00-04:00,2174.3,2175.5,2174.1,2174.5,2184.842772,2193.771916,2175.913628,2195.9,2198.1,2172.926556,NaN,NaN,2177.379048
2024-08-02T03:36:00-04:00,2174.6,2175.5,2174.4,2175.3,2184.829651,2193.759976,2175.899326,2195.9,2198.1,2173.401245,NaN,NaN,2177.34
2024-08-02T03:37:00-04:00,2175.4,2175.9,2173.8,2174.4,2184.783915,2193.719899,2175.84793,2195.9,2198.1,2173.600996,NaN,NaN,2177.289524
2024-08-02T03:38:00-04:00,2174.3,2175.3,2174.2,2174.7,2184.755747,2193.695006,2175.816489,2195.9,2198.1,2173.820797,NaN,NaN,2177.244762
2024-08-02T03:39:00-04:00,2174.9,2175.1,2174.4,2174.6,2184.738222,2193.679531,2175.796914,2195.9,2198.1,2173.976637,NaN,NaN,2177.197143
2024-08-02T03:40:00-04:00,2175.1,2177.2,2175.1,2177,2184.697289,2193.635478,2175.7591,2195.9,2198.1,2174.58131,NaN,NaN,2177.161905
2024-08-02T03:41:00-04:00,2177.3,2177.6,2176.7,2177.2,2184.68391,2193.619784,2175.748035,2195.9,2198.1,2175.105048,NaN,NaN,2177.131429
2024-08-02T03:42:00-04:00,2177,2177.1,2176.4,2177.1,2184.67182,2193.606065,2175.737576,2195.9,2198.1,2175.504038,NaN,NaN,2177.095238
2024-08-02T03:43:00-04:00,2176.6,2177.2,2176.3,2177.1,2184.658353,2193.590762,2175.725944,2195.9,2198.1,2175.823231,NaN,NaN,2177.060952
2024-08-02T03:44:00-04:00,2176.7,2176.8,2175.7,2176,2184.634897,2193.566088,2175.703706,2195.9,2198.1,2175.858584,NaN,NaN,2177.006667
2024-08-02T03:45:00-04:00,2175.8,2175.8,2174.3,2174.4,2184.612314,2193.545579,2175.679049,2195.9,2198.1,2175.566868,NaN,NaN,2176.939048
2024-08-02T03:46:00-04:00,2174.5,2174.8,2174,2174.5,2184.572006,2193.510456,2175.633557,2195.9,2198.1,2175.353494,NaN,NaN,2176.857143
2024-08-02T03:47:00-04:00,2174.7,2174.7,2172.7,2172.9,2184.545006,2193.489403,2175.600609,2195.9,2198.1,2174.862795,NaN,NaN,2176.773333
2024-08-02T03:48:00-04:00,2173.1,2173.4,2171.9,2171.9,2184.495056,2193.454818,2175.535293,2195.9,2198.1,2174.270236,NaN,NaN,2176.678095
2024-08-02T03:49:00-04:00,2171.8,2172.7,2171,2172.3,2184.427278,2193.409715,2175.44484,2195.9,2198.1,2173.876189,NaN,NaN,2176.599048
2024-08-02T03:50:00-04:00,2172.2,2173.1,2172.1,2172.8,2184.40067,2193.390323,2175.411017,2195.9,2198.1,2173.660951,NaN,NaN,2176.509524
2024-08-02T03:51:00-04:00,2173.1,2173.1,2171.3,2172.6,2184.376628,2193.373427,2175.379829,2195.9,2198.1,2173.448761,NaN,NaN,2176.434286
2024-08-02T03:52:00-04:00,2172.4,2173.1,2172.3,2173.1,2184.362846,2193.363105,2175.362587,2195.9,2198.1,2173.379009,NaN,NaN,2176.355238
2024-08-02T03:53:00-04:00,2172.8,2174.8,2172.8,2173.8,2184.343264,2193.34665,2175.339879,2195.9,2198.1,2173.463207,NaN,NaN,2176.28
2024-08-02T03:54:00-04:00,2174,2174.2,2173.2,2173.5,2184.331931,2193.337286,2175.326576,2195.9,2198.1,2173.470566,NaN,NaN,2176.205714
2024-08-02T03:55:00-04:00,2173.6,2173.8,2173.2,2173.5,2184.314765,2193.323291,2175.306239,2195.9,2198.1,2173.476452,NaN,NaN,2176.148571
2024-08-02T03:56:00-04:00,2173.4,2173.4,2171.9,2172.5,2184.281853,2193.299059,2175.264646,2195.9,2198.1,2173.281162,NaN,NaN,2176.078095
2024-08-02T03:57:00-04:00,2172.6,2174.1,2172.6,2173.8,2184.269561,2193.288968,2175.250154,2195.9,2198.1,2173.38493,NaN,NaN,2176.012381
2024-08-02T03:58:00-04:00,2173.9,2174,2173.1,2173.8,2184.252333,2193.274576,2175.230089,2195.9,2198.1,2173.467944,NaN,NaN,2175.950476
2024-08-02T03:59:00-04:00,2174,2175.8,2174,2175.8,2184.223496,2193.24579,2175.201202,2195.9,2198.1,2173.934355,NaN,NaN,2175.900952
2024-08-02T04:00:00-04:00,2175.6,2176.3,2173.4,2173.9,2184.137164,2193.165213,2175.109115,2195.9,2198.1,2173.927484,NaN,NaN,2175.824762
2024-08-02T04:01:00-04:00,2174,2176.6,2173.8,2176.4,2184.107361,2193.133694,2175.081028,2195.9,2198.1,2174.421987,NaN,NaN,2175.770476
2024-08-02T04:02:00-04:00,2176.2,2177.1,2176.2,2176.3,2184.08945,2193.112607,2175.066294,2195.9,2198.1,2174.79759,NaN,NaN,2175.719048
2024-08-02T04:03:00-04:00,2176.2,2176.4,2173.3,2173.3,2184.046851,2193.073236,2175.020465,2195.9,2198.1,2174.498072,NaN,NaN,2175.648571
2024-08-02T04:04:00-04:00,2173.2,2175.7,2173.2,2174.7,2184.011147,2193.039339,2174.982954,2195.9,2198.1,2174.538457,NaN,NaN,2175.595238
2024-08-02T04:05:00-04:00,2174.4,2174.4,2172.8,2172.8,2183.994778,2193.025715,2174.963841,2195.9,2198.1,2174.190766,NaN,NaN,2175.511429
2024-08-02T04:06:00-04:00,2172.4,2172.5,2171.7,2172.1,2183.964969,2193.004168,2174.92577,2195.9,2198.1,2173.772613,NaN,NaN,2175.414286
2024-08-02T04:07:00-04:00,2172.1,2174.4,2172.1,2173.3,2183.933254,2192.977766,2174.888743,2195.9,2198.1,2173.67809,NaN,NaN,2175.326667
2024-08-02T04:08:00-04:00,2173.2,2173.8,2172.6,2173.3,2183.915159,2192.962708,2174.867611,2195.9,2198.1,2173.602472,NaN,NaN,2175.22381
2024-08-02T04:09:00-04:00,2174,2174,2172.3,2172.9,2183.899588,2192.949965,2174.849211,2195.9,2198.1,2173.461978,NaN,NaN,2175.117143
2024-08-02T04:10:00-04:00,2172.7,2172.7,2170.6,2171.2,2183.872948,2192.931809,2174.814087,2195.9,2198.1,2173.009582,NaN,NaN,2174.982857
2024-08-02T04:11:00-04:00,2171.3,2171.8,2170.5,2171,2183.840209,2192.910475,2174.769943,2195.9,2198.1,2172.607666,NaN,NaN,2174.860952
2024-08-02T04:12:00-04:00,2171.1,2171.1,2169.8,2170.4,2183.793614,2192.882416,2174.704813,2195.9,2198.1,2172.166133,NaN,NaN,2174.732381
2024-08-02T04:13:00-04:00,2170.2,2170.2,2168.8,2169,2183.747142,2192.858161,2174.636122,2195.9,2198.1,2171.532906,NaN,NaN,2174.617143
2024-08-02T04:14:00-04:00,2169.1,2169.1,2167.9,2168,2183.654418,2192.815856,2174.492981,2195.9,2198.1,2170.826325,NaN,NaN,2174.5
2024-08-02T04:15:00-04:00,2168,2169.3,2168,2169,2183.586174,2192.781746,2174.390601,2195.9,2198.1,2170.46106,NaN,NaN,2174.388571
2024-08-02T04:16:00-04:00,2168.9,2169.9,2168.8,2169.5,2183.569205,2192.772348,2174.366061,2195.9,2198.1,2170.268848,NaN,NaN,2174.284762
2024-08-02T04:17:00-04:00,2169.8,2169.8,2167.1,2167.9,2183.523894,2192.75094,2174.296848,2195.9,2198.1,2169.795078,NaN,NaN,2174.187619
2024-08-02T04:18:00-04:00,2168,2168.2,2167.5,2168,2183.495033,2192.737932,2174.252134,2195.9,2198.1,2169.436063,NaN,NaN,2174.094286
2024-08-02T04:19:00-04:00,2168,2168.2,2167.6,2168.2,2183.469632,2192.726202,2174.213063,2195.9,2198.1,2169.18885,NaN,NaN,2173.984762
2024-08-02T04:20:00-04:00,2168.4,2168.6,2167.5,2168.1,2183.445682,2192.714942,2174.176422,2195.9,2198.1,2168.97108,NaN,NaN,2173.86381
2024-08-02T04:21:00-04:00,2167.9,2168.3,2165,2165.1,2183.286358,2192.659797,2173.912918,2195.9,2198.1,2168.196864,NaN,NaN,2173.721905
2024-08-02T04:22:00-04:00,2165.4,2165.6,2164.7,2165.3,2183.232259,2192.64364,2173.820879,2195.9,2198.1,2167.617491,NaN,NaN,2173.575238
2024-08-02T04:23:00-04:00,2165,2165.2,2163.8,2164.7,2183.065516,2192.597955,2173.533076,2195.9,2198.1,2167.033993,NaN,NaN,2173.430476
2024-08-02T04:24:00-04:00,2165,2166.1,2164.9,2165.8,2183.017372,2192.580607,2173.454138,2195.9,2198.1,2166.787194,NaN,NaN,2173.287619
2024-08-02T04:25:00-04:00,2165.5,2166,2163.8,2164.3,2182.877944,2192.536817,2173.219071,2195.9,2198.1,2166.289756,NaN,NaN,2173.142857
2024-08-02T04:26:00-04:00,2164.4,2166.1,2164,2164.2,2182.753865,2192.494836,2173.012894,2195.9,2198.1,2165.871804,NaN,NaN,2173.010476
2024-08-02T04:27:00-04:00,2164.2,2164.3,2161.7,2162.3,2182.472224,2192.42709,2172.517358,2195.9,2198.1,2165.157444,NaN,NaN,2172.846667
2024-08-02T04:28:00-04:00,2162.3,2163.1,2161.5,2162.4,2182.347915,2192.396579,2172.29925,2195.9,2198.1,2164.605955,NaN,NaN,2172.682857
2024-08-02T04:29:00-04:00,2162.2,2162.5,2161.5,2161.6,2182.17011,2192.353877,2171.986343,2195.9,2198.1,2164.004764,NaN,NaN,2172.515238
2024-08-02T04:30:00-04:00,2161.4,2162.5,2160.9,2162,2181.980254,2192.303715,2171.656794,2195.9,2198.1,2163.603811,NaN,NaN,2172.353333
2024-08-02T04:31:00-04:00,2162.1,2162.1,2160.7,2161.8,2181.883108,2192.277549,2171.488668,2195.9,2198.1,2163.243049,NaN,NaN,2172.189524
2024-08-02T04:32:00-04:00,2161.8,2163.6,2161.8,2162.5,2181.721878,2192.220311,2171.223445,2195.9,2198.1,2163.094439,NaN,NaN,2172.030476
2024-08-02T04:33:00-04:00,2162.2,2162.7,2160.8,2161.1,2181.668423,2192.204152,2171.132694,2195.9,2198.1,2162.695551,NaN,NaN,2171.853333
2024-08-02T04:34:00-04:00,2160.9,2161.5,2160.6,2161.4,2181.540021,2192.166515,2170.913528,2195.9,2198.1,2162.436441,NaN,NaN,2171.678095
2024-08-02T04:35:00-04:00,2161.5,2163,2160.7,2162.4,2181.426468,2192.125401,2170.727535,2195.9,2198.1,2162.429153,NaN,NaN,2171.506667
2024-08-02T04:36:00-04:00,2162.3,2162.3,2160.9,2160.9,2181.352833,2192.100794,2170.604872,2195.9,2198.1,2162.123322,NaN,NaN,2171.322857
2024-08-02T04:37:00-04:00,2161.3,2161.3,2159.2,2159.8,2181.243398,2192.071032,2170.415764,2195.9,2198.1,2161.658658,NaN,NaN,2171.130476
2024-08-02T04:38:00-04:00,2159.8,2160.4,2159.3,2160.1,2181.093485,2192.028982,2170.157988,2195.9,2198.1,2161.346926,NaN,NaN,2170.933333
2024-08-02T04:39:00-04:00,2160.3,2160.3,2158.7,2159.5,2180.877209,2191.968229,2169.786189,2195.9,2198.1,2160.977541,NaN,NaN,2170.725714
2024-08-02T04:40:00-04:00,2159.6,2161.7,2159.2,2161.5,2180.662582,2191.885718,2169.439447,2195.9,2198.1,2161.082033,NaN,NaN,2170.549524
2024-08-02T04:41:00-04:00,2161.6,2161.6,2160.2,2160.7,2180.566569,2191.846797,2169.286341,2195.9,2198.1,2161.005626,NaN,NaN,2170.365714
2024-08-02T04:42:00-04:00,2160.9,2160.9,2157.3,2157.8,2180.381607,2191.791485,2168.97173,2195.9,2198.1,2160.364501,NaN,NaN,2170.148571
2024-08-02T04:43:00-04:00,2157.8,2158.5,2156.9,2157.5,2180.173857,2191.735828,2168.611886,2195.9,2198.1,2159.791601,NaN,NaN,2169.952381
2024-08-02T04:44:00-04:00,2157.7,2159.2,2157.7,2158.9,2180.087305,2191.706368,2168.468241,2195.9,2198.1,2159.613281,NaN,NaN,2169.78381
2024-08-02T04:45:00-04:00,2158.9,2160.6,2158.9,2160.5,2180.035335,2191.684137,2168.386533,2195.9,2198.1,2159.790625,NaN,NaN,2169.631429
2024-08-02T04:46:00-04:00,2160.5,2161.2,2160.4,2160.7,2179.978341,2191.656876,2168.299806,2195.9,2198.1,2159.9725,NaN,NaN,2169.53619
2024-08-02T04:47:00-04:00,2160.3,2160.7,2160,2160.4,2179.943329,2191.640769,2168.245888,2195.9,2198.1,2160.058,NaN,NaN,2169.429524
2024-08-02T04:48:00-04:00,2160.2,2161.9,2159.7,2161.9,2179.855425,2191.595627,2168.115223,2195.9,2198.1,2160.4264,NaN,NaN,2169.320952
2024-08-02T04:49:00-04:00,2162,2162.8,2161.4,2162.6,2179.808071,2191.56783,2168.048313,2195.9,2198.1,2160.86112,NaN,NaN,2169.226667
2024-08-02T04:50:00-04:00,2162.6,2163.6,2162.6,2163.1,2179.779082,2191.549192,2168.008972,2195.9,2198.1,2161.308896,NaN,NaN,2169.149524
2024-08-02T04:51:00-04:00,2163.1,2164.9,2163.1,2164.6,2179.738378,2191.519974,2167.956782,2195.9,2198.1,2161.967117,NaN,NaN,2169.08381
2024-08-02T04:52:00-04:00,2164.6,2165.8,2164.6,2165.5,2179.712459,2191.499332,2167.925585,2195.9,2198.1,2162.673693,NaN,NaN,2169.029524
2024-08-02T04:53:00-04:00,2165.6,2166.4,2165.5,2165.9,2179.652053,2191.448239,2167.855866,2195.9,2198.1,2163.318955,NaN,NaN,2168.968571
2024-08-02T04:54:00-04:00,2165.7,2166.4,2165.4,2166,2179.640959,2191.438821,2167.843096,2195.9,2198.1,2163.855164,NaN,NaN,2168.921905
2024-08-02T04:55:00-04:00,2165.7,2166.9,2165.4,2166.1,2179.605551,2191.408166,2167.802935,2195.9,2198.1,2164.304131,NaN,NaN,2168.862857
2024-08-02T04:56:00-04:00,2166.4,2166.4,2165.9,2165.9,2179.589191,2191.394047,2167.784334,2195.9,2198.1,2164.623305,NaN,NaN,2168.802857
2024-08-02T04:57:00-04:00,2165.8,2166.7,2165.8,2166.4,2179.574487,2191.381079,2167.767894,2195.9,2198.1,2164.978644,NaN,NaN,2168.737143
2024-08-02T04:58:00-04:00,2166.6,2166.9,2166.2,2166.9,2179.559357,2191.367291,2167.751423,2195.9,2198.1,2165.362915,NaN,NaN,2168.692381
2024-08-02T04:59:00-04:00,2166.3,2166.5,2166,2166.2,2179.546873,2191.356314,2167.737432,2195.9,2198.1,2165.530332,NaN,NaN,2168.652381
2024-08-02T05:00:00-04:00,2166.3,2167.1,2164.8,2165.1,2179.461945,2191.284854,2167.639036,2195.9,2198.1,2165.444266,NaN,NaN,2168.610476
2024-08-02T05:01:00-04:00,2165,2165.3,2164.5,2164.8,2179.438201,2191.266124,2167.610279,2195.9,2198.1,2165.315413,NaN,NaN,2168.579048
2024-08-02T05:02:00-04:00,2165.1,2166.2,2165,2165.2,2179.422911,2191.253382,2167.59244,2195.9,2198.1,2165.29233,NaN,NaN,2168.548571
2024-08-02T05:03:00-04:00,2165.5,2166.5,2165.5,2165.6,2179.410335,2191.242517,2167.578153,2195.9,2198.1,2165.353864,NaN,NaN,2168.529524
2024-08-02T05:04:00-04:00,2165.5,2165.6,2164.4,2164.5,2179.389115,2191.225737,2167.552494,2195.9,2198.1,2165.183091,NaN,NaN,2168.49619
2024-08-02T05:05:00-04:00,2164.3,2164.4,2163.8,2164.1,2179.370927,2191.21224,2167.529615,2195.9,2198.1,2164.966473,NaN,NaN,2168.445714
2024-08-02T05:06:00-04:00,2163.6,2164,2163.3,2163.3,2179.339067,2191.189729,2167.488405,2195.9,2198.1,2164.633178,NaN,NaN,2168.389524
2024-08-02T05:07:00-04:00,2163.3,2163.8,2162.7,2162.7,2179.309606,2191.169726,2167.449485,2195.9,2198.1,2164.246543,NaN,NaN,2168.331429
2024-08-02T05:08:00-04:00,2162.6,2162.8,2161.9,2162.4,2179.294003,2191.159796,2167.428211,2195.9,2198.1,2163.877234,NaN,NaN,2168.28381
2024-08-02T05:09:00-04:00,2162.2,2162.2,2161.3,2161.5,2179.26911,2191.144984,2167.393236,2195.9,2198.1,2163.401787,NaN,NaN,2168.208571
2024-08-02T05:10:00-04:00,2161.4,2162.1,2161.1,2161.1,2179.206653,2191.108442,2167.304865,2195.9,2198.1,2162.94143,NaN,NaN,2168.124762
2024-08-02T05:11:00-04:00,2161.1,2162.2,2160.7,2162,2179.10317,2191.045794,2167.160546,2195.9,2198.1,2162.753144,NaN,NaN,2168.062857
2024-08-02T05:12:00-04:00,2162.1,2162.6,2161.8,2162.3,2179.069757,2191.0241,2167.115413,2195.9,2198.1,2162.662515,NaN,NaN,2167.997143
2024-08-02T05:13:00-04:00,2162,2164.1,2161.8,2163.5,2178.961318,2190.946738,2166.975898,2195.9,2198.1,2162.830012,NaN,NaN,2167.944762
2024-08-02T05:14:00-04:00,2163.4,2164.1,2162.6,2163.5,2178.874486,2190.8825,2166.866472,2195.9,2198.1,2162.96401,NaN,NaN,2167.861905
2024-08-02T05:15:00-04:00,2163.3,2164.2,2163,2163.9,2178.81004,2190.833093,2166.786986,2195.9,2198.1,2163.151208,NaN,NaN,2167.772381
2024-08-02T05:16:00-04:00,2163.8,2163.9,2162.5,2163.7,2178.751088,2190.788901,2166.713275,2195.9,2198.1,2163.260966,NaN,NaN,2167.68
2024-08-02T05:17:00-04:00,2163.6,2163.6,2162.5,2162.6,2178.717878,2190.764897,2166.67086,2195.9,2198.1,2163.128773,NaN,NaN,2167.564762
2024-08-02T05:18:00-04:00,2162.7,2163,2162.2,2162.2,2178.701902,2190.753763,2166.650041,2195.9,2198.1,2162.943018,NaN,NaN,2167.45619
2024-08-02T05:19:00-04:00,2162.2,2162.6,2162,2162.2,2178.662904,2190.726988,2166.59882,2195.9,2198.1,2162.794415,NaN,NaN,2167.341905
2024-08-02T05:20:00-04:00,2162.2,2162.5,2161,2161.4,2178.577668,2190.671382,2166.483953,2195.9,2198.1,2162.515532,NaN,NaN,2167.217143
2024-08-02T05:21:00-04:00,2161.3,2161.4,2160.9,2161.2,2178.551399,2190.654867,2166.447931,2195.9,2198.1,2162.252425,NaN,NaN,2167.082857
2024-08-02T05:22:00-04:00,2160.9,2161.5,2160.3,2160.3,2178.513326,2190.631895,2166.394757,2195.9,2198.1,2161.86194,NaN,NaN,2166.948571
2024-08-02T05:23:00-04:00,2160.4,2160.4,2157.4,2157.7,2178.307688,2190.531596,2166.08378,2195.9,2198.1,2161.029552,NaN,NaN,2166.786667
2024-08-02T05:24:00-04:00,2157.8,2160.7,2157.7,2158.9,2178.115257,2190.427286,2165.803228,2195.9,2198.1,2160.603642,NaN,NaN,2166.637143
2024-08-02T05:25:00-04:00,2158.8,2160.4,2158.2,2158.3,2178.002353,2190.365261,2165.639446,2195.9,2198.1,2160.142913,NaN,NaN,2166.459048
2024-08-02T05:26:00-04:00,2158.4,2158.7,2156.6,2156.6,2177.928619,2190.330964,2165.526274,2195.9,2198.1,2159.434331,NaN,NaN,2166.262857
2024-08-02T05:27:00-04:00,2156.8,2157.8,2156.8,2157.3,2177.876629,2190.306443,2165.446816,2195.9,2198.1,2159.007465,NaN,NaN,2166.074286
2024-08-02T05:28:00-04:00,2157.4,2157.9,2156.6,2156.7,2177.841304,2190.290073,2165.392534,2195.9,2198.1,2158.545972,NaN,NaN,2165.88
2024-08-02T05:29:00-04:00,2157,2157,2155.1,2156.2,2177.655084,2190.211297,2165.098871,2195.9,2198.1,2158.076777,NaN,NaN,2165.691429
2024-08-02T05:30:00-04:00,2156.1,2157.2,2155.9,2155.9,2177.58101,2190.17802,2164.984001,2195.9,2198.1,2157.641422,NaN,NaN,2165.515238
2024-08-02T05:31:00-04:00,2155.9,2156.3,2155.5,2156.3,2177.540431,2190.160199,2164.920662,2195.9,2198.1,2157.373138,NaN,NaN,2165.341905
2024-08-02T05:32:00-04:00,2156,2156,2155,2155.9,2177.438098,2190.116661,2164.759534,2195.9,2198.1,2157.07851,NaN,NaN,2165.18
2024-08-02T05:33:00-04:00,2155.7,2156,2155,2155.4,2177.416546,2190.107541,2164.725551,2195.9,2198.1,2156.742808,NaN,NaN,2165.022857
2024-08-02T05:34:00-04:00,2155.5,2156.4,2155.4,2155.9,2177.389718,2190.095507,2164.68393,2195.9,2198.1,2156.574246,NaN,NaN,2164.866667
2024-08-02T05:35:00-04:00,2155.9,2156.4,2155.1,2155.4,2177.352966,2190.079418,2164.626513,2195.9,2198.1,2156.339397,NaN,NaN,2164.700952
2024-08-02T05:36:00-04:00,2155.6,2157.3,2155.6,2157.3,2177.287785,2190.046718,2164.528852,2195.9,2198.1,2156.531518,NaN,NaN,2164.555238
2024-08-02T05:37:00-04:00,2157.5,2158,2157.3,2157.5,2177.26861,2190.036106,2164.501113,2195.9,2198.1,2156.725214,NaN,NaN,2164.406667
2024-08-02T05:38:00-04:00,2157.2,2157.9,2155.7,2155.9,2177.078507,2189.940424,2164.216589,2195.9,2198.1,2156.560171,NaN,NaN,2164.23619
2024-08-02T05:39:00-04:00,2156,2157.7,2156,2157.3,2176.998384,2189.896877,2164.099892,2195.9,2198.1,2156.708137,NaN,NaN,2164.081905
2024-08-02T05:40:00-04:00,2157.1,2157.1,2155,2155.9,2176.933751,2189.8648,2164.002703,2195.9,2198.1,2156.54651,NaN,NaN,2163.914286
2024-08-02T05:41:00-04:00,2155.9,2156.4,2155.2,2155.4,2176.784739,2189.79194,2163.777538,2195.9,2198.1,2156.317208,NaN,NaN,2163.751429
2024-08-02T05:42:00-04:00,2155.6,2156.7,2155,2155.4,2176.600927,2189.698796,2163.503058,2195.9,2198.1,2156.133766,NaN,NaN,2163.57619
2024-08-02T05:43:00-04:00,2155.2,2155.4,2154.5,2155,2176.536193,2189.667725,2163.40466,2195.9,2198.1,2155.907013,NaN,NaN,2163.397143
2024-08-02T05:44:00-04:00,2155,2155.9,2154.8,2154.8,2176.485767,2189.642714,2163.328819,2195.9,2198.1,2155.68561,NaN,NaN,2163.197143
2024-08-02T05:45:00-04:00,2155,2155.4,2155,2155,2176.471208,2189.635474,2163.306942,2195.9,2198.1,2155.548488,NaN,NaN,2163.017143
2024-08-02T05:46:00-04:00,2155,2155.2,2154.5,2154.9,2176.425271,2189.613135,2163.237406,2195.9,2198.1,2155.418791,NaN,NaN,2162.812381
2024-08-02T05:47:00-04:00,2154.9,2155.1,2154.5,2155.1,2176.365025,2189.583427,2163.146623,2195.9,2198.1,2155.355033,NaN,NaN,2162.610476
2024-08-02T05:48:00-04:00,2155.1,2156,2155.1,2155.8,2176.345702,2189.57308,2163.118323,2195.9,2198.1,2155.444026,NaN,NaN,2162.44381
2024-08-02T05:49:00-04:00,2155.9,2156.3,2155.8,2156.1,2176.322245,2189.559929,2163.084561,2195.9,2198.1,2155.575221,NaN,NaN,2162.266667
2024-08-02T05:50:00-04:00,2155.9,2156,2155,2155.3,2176.292821,2189.544357,2163.041284,2195.9,2198.1,2155.520177,NaN,NaN,2162.1
2024-08-02T05:51:00-04:00,2155.6,2155.6,2154.6,2154.6,2176.27118,2189.533422,2163.008938,2195.9,2198.1,2155.336141,NaN,NaN,2161.933333
2024-08-02T05:52:00-04:00,2154.6,2155.5,2154.5,2155.3,2176.201696,2189.497411,2162.905981,2195.9,2198.1,2155.328913,NaN,NaN,2161.761905
2024-08-02T05:53:00-04:00,2155.3,2155.3,2154,2154,2176.153563,2189.473872,2162.833254,2195.9,2198.1,2155.06313,NaN,NaN,2161.578095
2024-08-02T05:54:00-04:00,2154.2,2155.4,2154.2,2155.4,2176.108661,2189.450393,2162.766929,2195.9,2198.1,2155.130504,NaN,NaN,2161.411429
2024-08-02T05:55:00-04:00,2155.5,2155.7,2154.2,2154.4,2175.959499,2189.372884,2162.546114,2195.9,2198.1,2154.984403,NaN,NaN,2161.251429
2024-08-02T05:56:00-04:00,2154.6,2154.6,2154,2154.6,2175.914151,2189.349779,2162.478523,2195.9,2198.1,2154.907523,NaN,NaN,2161.095238
2024-08-02T05:57:00-04:00,2154.6,2154.8,2154,2154,2175.850234,2189.317329,2162.383139,2195.9,2198.1,2154.726018,NaN,NaN,2160.939048
2024-08-02T05:58:00-04:00,2154,2154.7,2154,2154.7,2175.813124,2189.297933,2162.328315,2195.9,2198.1,2154.720815,NaN,NaN,2160.802857
2024-08-02T05:59:00-04:00,2154.9,2155.1,2154.6,2155,2175.797006,2189.289105,2162.304907,2195.9,2198.1,2154.776652,NaN,NaN,2160.679048
2024-08-02T06:00:00-04:00,2155,2156.2,2155,2155.7,2175.773722,2189.275407,2162.272038,2195.9,2198.1,2154.961321,NaN,NaN,2160.552381
2024-08-02T06:01:00-04:00,2155.6,2158.7,2155.6,2158.1,2175.694541,2189.220454,2162.168627,2195.9,2198.1,2155.589057,NaN,NaN,2160.44381
2024-08-02T06:02:00-04:00,2157.9,2157.9,2157,2157.4,2175.667586,2189.201683,2162.133489,2195.9,2198.1,2155.951246,NaN,NaN,2160.34381
2024-08-02T06:03:00-04:00,2157.5,2158,2154.7,2154.9,2175.616839,2189.170606,2162.063072,2195.9,2198.1,2155.740997,NaN,NaN,2160.219048
2024-08-02T06:04:00-04:00,2155.1,2155.7,2153.8,2154.3,2175.525556,2189.120292,2161.93082,2195.9,2198.1,2155.452797,NaN,NaN,2160.086667
2024-08-02T06:05:00-04:00,2154.4,2156.9,2154.4,2156.9,2175.432507,2189.060972,2161.804041,2195.9,2198.1,2155.742238,NaN,NaN,2159.98
2024-08-02T06:06:00-04:00,2156.6,2156.6,2153.5,2154.5,2175.23278,2188.944051,2161.521508,2195.9,2198.1,2155.49379,NaN,NaN,2159.879048
2024-08-02T06:07:00-04:00,2154.4,2154.7,2153.4,2153.9,2175.160317,2188.904068,2161.416566,2195.9,2198.1,2155.175032,NaN,NaN,2159.770476
2024-08-02T06:08:00-04:00,2153.6,2154,2153.3,2154,2175.09889,2188.870553,2161.327226,2195.9,2198.1,2154.940026,NaN,NaN,2159.668571
2024-08-02T06:09:00-04:00,2153.9,2154,2153,2153.3,2175.06094,2188.85033,2161.271551,2195.9,2198.1,2154.612021,NaN,NaN,2159.549524
2024-08-02T06:10:00-04:00,2153.3,2155.3,2153.3,2154.9,2174.963186,2188.792271,2161.134101,2195.9,2198.1,2154.669616,NaN,NaN,2159.46
2024-08-02T06:11:00-04:00,2154.6,2155.1,2153.9,2154.2,2174.933899,2188.774874,2161.092923,2195.9,2198.1,2154.575693,NaN,NaN,2159.364762
2024-08-02T06:12:00-04:00,2154.3,2154.7,2154.1,2154.7,2174.92151,2188.767428,2161.075592,2195.9,2198.1,2154.600555,NaN,NaN,2159.292381
2024-08-02T06:13:00-04:00,2154.7,2155.7,2154.4,2155.7,2174.89719,2188.751779,2161.042601,2195.9,2198.1,2154.820444,NaN,NaN,2159.228571
2024-08-02T06:14:00-04:00,2155.5,2155.9,2155.3,2155.8,2174.87494,2188.736936,2161.012943,2195.9,2198.1,2155.016355,NaN,NaN,2159.173333
2024-08-02T06:15:00-04:00,2155.4,2155.9,2155,2155.3,2174.82539,2188.70446,2160.946321,2195.9,2198.1,2155.073084,NaN,NaN,2159.109524
2024-08-02T06:16:00-04:00,2155.1,2155.8,2154.2,2154.7,2174.737973,2188.649035,2160.826911,2195.9,2198.1,2154.998467,NaN,NaN,2159.041905
2024-08-02T06:17:00-04:00,2154.5,2154.7,2154.2,2154.2,2174.726807,2188.642227,2160.811388,2195.9,2198.1,2154.838774,NaN,NaN,2158.962857
