time,open,high,low,close,VWAP,Upper Band #1,Lower Band #1,Daily_Open,Daily_Close,MA №1,MA №2,MA №3,MA №4
2024-07-24T05:45:00-04:00,2255.2,2257.3,2255,2257.1,2255.284787,2260.374914,2250.19466,2262.8,2262,2256.056492,NaN,NaN,2252.284762
2024-07-24T05:50:00-04:00,2257.1,2259,2256.5,2257.4,2255.331555,2260.389308,2250.273803,2262.8,2262,2257.186319,NaN,NaN,2252.625714
2024-07-24T05:55:00-04:00,2257.3,2259.1,2257.1,2257.3,2255.387574,2260.412517,2250.362632,2262.8,2262,2257.839517,NaN,NaN,2253.080952
2024-07-24T06:00:00-04:00,2257.4,2257.5,2255.8,2255.9,2255.408101,2260.384527,2250.431675,2262.8,2262,2256.741109,NaN,NaN,2253.638095
2024-07-24T06:05:00-04:00,2255.8,2256.9,2254.8,2255.3,2255.413565,2260.346123,2250.481007,2262.8,2262,2255.823039,NaN,NaN,2254.138095
2024-07-24T06:10:00-04:00,2255.4,2256.3,2255.3,2255.7,2255.417135,2260.332851,2250.501419,2262.8,2262,2255.858333,NaN,NaN,2254.64381
2024-07-24T06:15:00-04:00,2255.8,2255.9,2254.4,2255,2255.415026,2260.315689,2250.514363,2262.8,2262,2255.408747,NaN,NaN,2255.01619
2024-07-24T06:20:00-04:00,2255.4,2256.1,2254.3,2254.5,2255.41303,2260.291592,2250.534467,2262.8,2262,2255.195858,NaN,NaN,2255.269524
2024-07-24T06:25:00-04:00,2254.7,2255.9,2252.3,2252.5,2255.389461,2260.236198,2250.542725,2262.8,2262,2254.097875,NaN,NaN,2255.349524
2024-07-24T06:30:00-04:00,2252.4,2252.6,2250.1,2250.9,2255.290122,2260.120409,2250.459835,2262.8,2262,2252.239208,NaN,NaN,2255.277143
2024-07-24T06:35:00-04:00,2251,2254,2250.8,2253.3,2255.248773,2260.061392,2250.436154,2262.8,2262,2252.216016,NaN,NaN,2255.158095
2024-07-24T06:40:00-04:00,2253.5,2253.8,2250.6,2251.8,2255.223657,2260.027147,2250.420168,2262.8,2262,2252.012096,NaN,NaN,2255.001905
2024-07-24T06:45:00-04:00,2252,2253.2,2250.7,2252.9,2255.180384,2259.960448,2250.400321,2262.8,2262,2252.268444,NaN,NaN,2254.869524
2024-07-24T06:50:00-04:00,2252.9,2254.7,2252.2,2254.1,2255.168723,2259.936308,2250.401138,2262.8,2262,2253.207996,NaN,NaN,2254.77619
2024-07-24T06:55:00-04:00,2254.2,2254.3,2252.2,2252.6,2255.153676,2259.904604,2250.402748,2262.8,2262,2253.18118,NaN,NaN,2254.665714
2024-07-24T07:00:00-04:00,2252.3,2253,2251.5,2252.1,2255.119784,2259.851948,2250.387619,2262.8,2262,2252.591497,NaN,NaN,2254.553333
2024-07-24T07:05:00-04:00,2252.4,2253.1,2251.4,2253.1,2255.090979,2259.809261,2250.372696,2262.8,2262,2252.467326,NaN,NaN,2254.460952
2024-07-24T07:10:00-04:00,2253.1,2253.9,2252.8,2252.8,2255.0853,2259.796647,2250.373952,2262.8,2262,2253.059373,NaN,NaN,2254.419048
2024-07-24T07:15:00-04:00,2252.6,2254.3,2252,2254.3,2255.070963,2259.768967,2250.37296,2262.8,2262,2253.398495,NaN,NaN,2254.350476
2024-07-24T07:20:00-04:00,2254.2,2255.4,2253.6,2255.3,2255.06605,2259.749367,2250.382734,2262.8,2262,2254.183987,NaN,NaN,2254.299048
2024-07-24T07:25:00-04:00,2255,2256.2,2254.7,2255.2,2255.071416,2259.731929,2250.410903,2262.8,2262,2255.170433,NaN,NaN,2254.310476
2024-07-24T07:30:00-04:00,2255.1,2255.8,2254.4,2255.8,2255.07082,2259.711376,2250.430263,2262.8,2262,2255.229287,NaN,NaN,2254.261905
2024-07-24T07:35:00-04:00,2255.7,2256.4,2255.5,2255.9,2255.081672,2259.694364,2250.46898,2262.8,2262,2255.668573,NaN,NaN,2254.167619
2024-07-24T07:40:00-04:00,2256,2256.7,2255.4,2255.6,2255.105263,2259.668926,2250.541601,2262.8,2262,2255.73895,NaN,NaN,2254.050476
2024-07-24T07:45:00-04:00,2255.8,2256.9,2254.3,2254.6,2255.111906,2259.652289,2250.571523,2262.8,2262,2255.316123,NaN,NaN,2254.00381
2024-07-24T07:50:00-04:00,2255,2256.3,2254.8,2255.8,2255.117788,2259.636116,2250.599459,2262.8,2262,2255.682019,NaN,NaN,2254.021905
2024-07-24T07:55:00-04:00,2255.9,2256.4,2255.6,2256.3,2255.122133,2259.630942,2250.613325,2262.8,2262,2256.023644,NaN,NaN,2254.034286
2024-07-24T08:00:00-04:00,2256.3,2257,2254.8,2255.6,2255.138155,2259.606458,2250.669851,2262.8,2262,2255.9801,NaN,NaN,2254.070476
2024-07-24T08:05:00-04:00,2255.4,2257,2255.3,2255.8,2255.155915,2259.594337,2250.717492,2262.8,2262,2256.009287,NaN,NaN,2254.107619
2024-07-24T08:10:00-04:00,2255.8,2255.8,2254,2254.3,2255.141528,2259.523307,2250.759749,2262.8,2262,2254.939587,NaN,NaN,2254.132381
2024-07-24T08:15:00-04:00,2254.2,2254.6,2251.1,2251.3,2255.073512,2259.426771,2250.720252,2262.8,2262,2253.112268,NaN,NaN,2254.18
2024-07-24T08:20:00-04:00,2251.4,2252.5,2250.5,2251.9,2254.941908,2259.263487,2250.620329,2262.8,2262,2252.087828,NaN,NaN,2254.164762
2024-07-24T08:25:00-04:00,2251.7,2252.1,2250.6,2251.5,2254.893385,2259.20322,2250.58355,2262.8,2262,2251.757899,NaN,NaN,2254.139048
2024-07-24T08:30:00-04:00,2251.6,2251.8,2250.2,2250.4,2254.782121,2259.086112,2250.47813,2262.8,2262,2251.008028,NaN,NaN,2254.071429
2024-07-24T08:35:00-04:00,2250.5,2251.7,2249.7,2250.5,2254.660326,2258.959226,2250.361426,2262.8,2262,2250.781031,NaN,NaN,2253.935238
2024-07-24T08:40:00-04:00,2250.3,2251.2,2249.7,2250.1,2254.543697,2258.843999,2250.243396,2262.8,2262,2250.332504,NaN,NaN,2253.787619
2024-07-24T08:45:00-04:00,2250,2250.3,2248,2250,2254.424384,2258.747927,2250.100842,2262.8,2262,2249.687195,NaN,NaN,2253.647619
2024-07-24T08:50:00-04:00,2250.1,2250.9,2248,2248.1,2254.283296,2258.62327,2249.943322,2262.8,2262,2249.228732,NaN,NaN,2253.502857
2024-07-24T08:55:00-04:00,2248.3,2248.5,2245.5,2245.6,2254.064762,2258.52742,2249.602104,2262.8,2262,2247.331783,NaN,NaN,2253.179048
2024-07-24T09:00:00-04:00,2245.8,2248.1,2245.8,2247.6,2253.800336,2258.381283,2249.219388,2262.8,2262,2247.159471,NaN,NaN,2252.873333
2024-07-24T09:05:00-04:00,2247.8,2247.8,2244.8,2247.2,2253.653195,2258.311551,2248.994838,2262.8,2262,2246.621855,NaN,NaN,2252.489524
2024-07-24T09:10:00-04:00,2247.2,2248,2247,2247.6,2253.577511,2258.257379,2248.897642,2262.8,2262,2247.154938,NaN,NaN,2252.093333
2024-07-24T09:15:00-04:00,2247.8,2248.1,2247,2247.9,2253.516928,2258.21198,2248.821877,2262.8,2262,2247.426354,NaN,NaN,2251.725714
2024-07-24T09:20:00-04:00,2248.1,2250.1,2245.4,2245.5,2253.378953,2258.091424,2248.666482,2262.8,2262,2247.97366,NaN,NaN,2251.378095
2024-07-24T09:25:00-04:00,2245.6,2246,2242.9,2245.6,2252.83417,2257.856504,2247.811837,2262.8,2262,2246.020937,NaN,NaN,2250.861905
2024-07-24T09:30:00-04:00,2245.8,2254.5,2244.6,2254.5,2252.474903,2257.154809,2247.794997,2262.8,2262,2250.373869,NaN,NaN,2250.707619
2024-07-24T09:35:00-04:00,2254.5,2269.5,2254,2268.9,2253.794693,2259.524817,2248.064569,2262.8,2262,2259.982125,NaN,NaN,2251.068571
2024-07-24T09:40:00-04:00,2268.9,2274.5,2261.5,2263.1,2255.485829,2262.630371,2248.341288,2262.8,2262,2263.853951,NaN,NaN,2251.578095
2024-07-24T09:45:00-04:00,2263.2,2269,2257,2257.3,2256.126159,2263.243056,2249.009261,2262.8,2262,2261.351215,NaN,NaN,2251.811429
2024-07-24T09:50:00-04:00,2257.3,2257.8,2245.5,2245.7,2255.66773,2262.662948,2248.672512,2262.8,2262,2253.65739,NaN,NaN,2251.572381
2024-07-24T09:55:00-04:00,2245.5,2245.8,2238.6,2242.1,2254.448859,2262.192313,2246.705404,2262.8,2262,2245.891478,NaN,NaN,2250.972381
2024-07-24T10:00:00-04:00,2242.1,2255,2241.4,2248.1,2254.080101,2261.677177,2246.483024,2262.8,2262,2248.377655,NaN,NaN,2250.840952
2024-07-24T10:05:00-04:00,2248.3,2250.8,2241.8,2245.2,2253.730328,2261.366407,2246.09425,2262.8,2262,2246.071526,NaN,NaN,2250.540952
2024-07-24T10:10:00-04:00,2245.1,2246.3,2240.1,2243.6,2253.269506,2261.082166,2245.456847,2262.8,2262,2243.522574,NaN,NaN,2250.091429
2024-07-24T10:15:00-04:00,2243.7,2247.2,2242.8,2245,2252.987465,2260.81581,2245.15912,2262.8,2262,2244.428453,NaN,NaN,2249.817143
2024-07-24T10:20:00-04:00,2245.2,2251.5,2243.3,2248.2,2252.850078,2260.609276,2245.090881,2262.8,2262,2247.398187,NaN,NaN,2249.719048
2024-07-24T10:25:00-04:00,2248.4,2256.2,2248.3,2256.1,2252.848655,2260.509645,2245.187665,2262.8,2262,2251.711822,NaN,NaN,2249.865714
2024-07-24T10:30:00-04:00,2256,2260.3,2253.6,2254.1,2253.05799,2260.63107,2245.484911,2262.8,2262,2255.628226,NaN,NaN,2250.271429
2024-07-24T10:35:00-04:00,2254.1,2258,2251.8,2253.3,2253.109587,2260.594051,2245.625123,2262.8,2262,2255.156545,NaN,NaN,2250.562857
2024-07-24T10:40:00-04:00,2253.3,2256.6,2251.5,2255.6,2253.132604,2260.561277,2245.703931,2262.8,2262,2254.891105,NaN,NaN,2250.939048
2024-07-24T10:45:00-04:00,2255.7,2258.4,2252.6,2258.4,2253.176741,2260.551365,2245.802118,2262.8,2262,2255.941021,NaN,NaN,2251.367619
2024-07-24T10:50:00-04:00,2258.5,2262.7,2257,2258,2253.327292,2260.688892,2245.965692,2262.8,2262,2258.422146,NaN,NaN,2252.005714
2024-07-24T10:55:00-04:00,2258,2260.9,2253.9,2255.2,2253.426227,2260.731918,2246.120537,2262.8,2262,2257.090777,NaN,NaN,2252.460952
2024-07-24T11:00:00-04:00,2255.2,2256.7,2251.7,2252.3,2253.435943,2260.667542,2246.204344,2262.8,2262,2254.535826,NaN,NaN,2252.744762
2024-07-24T11:05:00-04:00,2252.4,2252.4,2248.1,2251.3,2253.366376,2260.546585,2246.186168,2262.8,2262,2251.318523,NaN,NaN,2252.791429
2024-07-24T11:10:00-04:00,2251.3,2252.1,2248.4,2251.7,2253.336723,2260.49074,2246.182705,2262.8,2262,2250.50415,NaN,NaN,2253.032381
